             t       dwdt_avg       dwdt_std         wt_avg         wt_std
  1.070000e-03   3.130742e+05   2.924019e+03   1.051958e+03   1.271081e+01
  1.080000e-03   3.077580e+05   2.948164e+03   1.055062e+03   1.272813e+01
  1.090000e-03   3.028768e+05   2.906811e+03   1.058116e+03   1.274538e+01
  1.100000e-03   2.972141e+05   2.835754e+03   1.061116e+03   1.276197e+01
  1.110000e-03   2.923846e+05   2.874106e+03   1.064064e+03   1.277798e+01
  1.120000e-03   2.873577e+05   2.799866e+03   1.066963e+03   1.279395e+01
  1.130000e-03   2.823359e+05   2.815644e+03   1.069811e+03   1.281003e+01
  1.140000e-03   2.777523e+05   2.802569e+03   1.072612e+03   1.282611e+01
  1.150000e-03   2.736614e+05   2.769516e+03   1.075369e+03   1.284209e+01
  1.160000e-03   2.689004e+05   2.728310e+03   1.078082e+03   1.285784e+01
  1.170000e-03   2.633144e+05   2.632231e+03   1.080743e+03   1.287310e+01
  1.180000e-03   2.584200e+05   2.690925e+03   1.083351e+03   1.288820e+01
  1.190000e-03   2.537156e+05   2.606239e+03   1.085912e+03   1.290315e+01
  1.200000e-03   2.486034e+05   2.534201e+03   1.088424e+03   1.291750e+01
  1.210000e-03   2.442182e+05   2.473565e+03   1.090888e+03   1.293151e+01
  1.220000e-03   2.395273e+05   2.429740e+03   1.093306e+03   1.294550e+01
  1.230000e-03   2.349393e+05   2.435658e+03   1.095679e+03   1.295936e+01
  1.240000e-03   2.310093e+05   2.428737e+03   1.098009e+03   1.297308e+01
  1.250000e-03   2.264553e+05   2.402615e+03   1.100296e+03   1.298622e+01
  1.260000e-03   2.228393e+05   2.350785e+03   1.102542e+03   1.299863e+01
  1.270000e-03   2.190912e+05   2.331508e+03   1.104752e+03   1.301065e+01
  1.280000e-03   2.148401e+05   2.284102e+03   1.106922e+03   1.302227e+01
  1.290000e-03   2.104840e+05   2.271827e+03   1.109048e+03   1.303392e+01
  1.300000e-03   2.067715e+05   2.216428e+03   1.111135e+03   1.304551e+01
  1.310000e-03   2.030794e+05   2.169397e+03   1.113184e+03   1.305650e+01
  1.320000e-03   1.996956e+05   2.129008e+03   1.115198e+03   1.306699e+01
  1.330000e-03   1.962805e+05   2.102817e+03   1.117178e+03   1.307730e+01
  1.340000e-03   1.926330e+05   2.066265e+03   1.119122e+03   1.308759e+01
  1.350000e-03   1.894477e+05   2.108067e+03   1.121033e+03   1.309801e+01
  1.360000e-03   1.855981e+05   2.114857e+03   1.122908e+03   1.310844e+01
  1.370000e-03   1.823046e+05   2.082707e+03   1.124747e+03   1.311845e+01
  1.380000e-03   1.788555e+05   2.031225e+03   1.126553e+03   1.312793e+01
  1.390000e-03   1.750164e+05   2.007342e+03   1.128322e+03   1.313699e+01
  1.400000e-03   1.713492e+05   1.955095e+03   1.130054e+03   1.314573e+01
  1.410000e-03   1.682992e+05   1.951245e+03   1.131752e+03   1.315422e+01
  1.420000e-03   1.650409e+05   1.949788e+03   1.133419e+03   1.316255e+01
  1.430000e-03   1.616878e+05   1.957009e+03   1.135053e+03   1.317072e+01
  1.440000e-03   1.590332e+05   1.953959e+03   1.136656e+03   1.317897e+01
  1.450000e-03   1.558924e+05   1.954949e+03   1.138231e+03   1.318735e+01
  1.460000e-03   1.527990e+05   1.941989e+03   1.139775e+03   1.319546e+01
  1.470000e-03   1.494971e+05   1.952832e+03   1.141286e+03   1.320351e+01
  1.480000e-03   1.463744e+05   1.969420e+03   1.142765e+03   1.321163e+01
  1.490000e-03   1.435951e+05   1.978007e+03   1.144215e+03   1.321956e+01
  1.500000e-03   1.403806e+05   1.962673e+03   1.145635e+03   1.322729e+01
  1.510000e-03   1.373017e+05   1.927951e+03   1.147024e+03   1.323499e+01
  1.520000e-03   1.340544e+05   1.879010e+03   1.148380e+03   1.324266e+01
  1.530000e-03   1.309490e+05   1.886944e+03   1.149705e+03   1.325024e+01
  1.540000e-03   1.278462e+05   1.820857e+03   1.150999e+03   1.325760e+01
  1.550000e-03   1.250058e+05   1.786005e+03   1.152264e+03   1.326458e+01
  1.560000e-03   1.220646e+05   1.804421e+03   1.153499e+03   1.327147e+01
  1.570000e-03   1.195496e+05   1.754193e+03   1.154707e+03   1.327833e+01
  1.580000e-03   1.169450e+05   1.768738e+03   1.155889e+03   1.328513e+01
  1.590000e-03   1.145282e+05   1.736188e+03   1.157047e+03   1.329164e+01
  1.600000e-03   1.120230e+05   1.694324e+03   1.158180e+03   1.329778e+01
  1.610000e-03   1.092139e+05   1.703538e+03   1.159286e+03   1.330363e+01
  1.620000e-03   1.066762e+05   1.658759e+03   1.160365e+03   1.330893e+01
  1.630000e-03   1.042382e+05   1.624577e+03   1.161420e+03   1.331409e+01
  1.640000e-03   1.019451e+05   1.605397e+03   1.162451e+03   1.331948e+01
  1.650000e-03   9.963538e+04   1.602878e+03   1.163459e+03   1.332473e+01
  1.660000e-03   9.753243e+04   1.570381e+03   1.164444e+03   1.332980e+01
  1.670000e-03   9.535266e+04   1.620884e+03   1.165409e+03   1.333502e+01
  1.680000e-03   9.225229e+04   1.561932e+03   1.166347e+03   1.334020e+01
  1.690000e-03   8.987773e+04   1.545043e+03   1.167258e+03   1.334526e+01
  1.700000e-03   8.759603e+04   1.511334e+03   1.168145e+03   1.335024e+01
  1.710000e-03   8.516444e+04   1.487017e+03   1.169009e+03   1.335497e+01
  1.720000e-03   8.285947e+04   1.458528e+03   1.169849e+03   1.335947e+01
  1.730000e-03   7.995392e+04   1.434558e+03   1.170663e+03   1.336394e+01
  1.740000e-03   7.794471e+04   1.419438e+03   1.171452e+03   1.336847e+01
  1.750000e-03   7.549334e+04   1.425922e+03   1.172220e+03   1.337296e+01
  1.760000e-03   7.327002e+04   1.425193e+03   1.172963e+03   1.337740e+01
  1.770000e-03   7.142002e+04   1.459980e+03   1.173687e+03   1.338176e+01
  1.780000e-03   6.907724e+04   1.437860e+03   1.174389e+03   1.338610e+01
  1.790000e-03   6.699356e+04   1.446711e+03   1.175070e+03   1.339046e+01
  1.800000e-03   6.456970e+04   1.425067e+03   1.175727e+03   1.339466e+01
  1.810000e-03   6.240784e+04   1.405755e+03   1.176362e+03   1.339877e+01
  1.820000e-03   6.060843e+04   1.411595e+03   1.176977e+03   1.340295e+01
  1.830000e-03   5.863635e+04   1.417078e+03   1.177574e+03   1.340718e+01
  1.840000e-03   5.687469e+04   1.376146e+03   1.178151e+03   1.341146e+01
  1.850000e-03   5.457354e+04   1.414843e+03   1.178708e+03   1.341590e+01
  1.860000e-03   5.249700e+04   1.393501e+03   1.179244e+03   1.342050e+01
  1.870000e-03   5.084030e+04   1.381427e+03   1.179761e+03   1.342508e+01
  1.880000e-03   4.852628e+04   1.354905e+03   1.180257e+03   1.342957e+01
  1.890000e-03   4.667538e+04   1.349568e+03   1.180733e+03   1.343399e+01
  1.900000e-03   4.472311e+04   1.313030e+03   1.181190e+03   1.343826e+01
  1.910000e-03   4.302527e+04   1.300755e+03   1.181629e+03   1.344227e+01
  1.920000e-03   4.132716e+04   1.264514e+03   1.182051e+03   1.344587e+01
  1.930000e-03   3.943341e+04   1.264033e+03   1.182455e+03   1.344914e+01
  1.940000e-03   3.709819e+04   1.273918e+03   1.182837e+03   1.345244e+01
  1.950000e-03   3.500342e+04   1.276872e+03   1.183198e+03   1.345571e+01
  1.960000e-03   3.291149e+04   1.283500e+03   1.183537e+03   1.345871e+01
  1.970000e-03   3.107539e+04   1.294586e+03   1.183857e+03   1.346167e+01
  1.980000e-03   2.926427e+04   1.297907e+03   1.184159e+03   1.346477e+01
  1.990000e-03   2.751730e+04   1.288249e+03   1.184443e+03   1.346805e+01
  2.000000e-03   2.590043e+04   1.275912e+03   1.184710e+03   1.347140e+01
  2.010000e-03   2.408477e+04   1.292683e+03   1.184960e+03   1.347455e+01
  2.020000e-03   2.216895e+04   1.272184e+03   1.185191e+03   1.347757e+01
  2.030000e-03   2.054291e+04   1.278677e+03   1.185405e+03   1.348054e+01
  2.040000e-03   1.901520e+04   1.280043e+03   1.185603e+03   1.348345e+01
  2.050000e-03   1.703931e+04   1.251138e+03   1.185783e+03   1.348626e+01
  2.060000e-03   1.530173e+04   1.294309e+03   1.185945e+03   1.348902e+01
  2.070000e-03   1.367146e+04   1.287530e+03   1.186089e+03   1.349184e+01
  2.080000e-03   1.215592e+04   1.276584e+03   1.186219e+03   1.349474e+01
  2.090000e-03   1.058539e+04   1.266256e+03   1.186332e+03   1.349773e+01
  2.100000e-03   9.189899e+03   1.269934e+03   1.186431e+03   1.350072e+01
  2.110000e-03   7.445214e+03   1.281348e+03   1.186514e+03   1.350364e+01
  2.120000e-03   6.047260e+03   1.254664e+03   1.186582e+03   1.350657e+01
  2.130000e-03   4.404203e+03   1.265394e+03   1.186634e+03   1.350963e+01
  2.140000e-03   2.649164e+03   1.217051e+03   1.186669e+03   1.351273e+01
  2.150000e-03   1.203204e+03   1.206177e+03   1.186689e+03   1.351578e+01
  2.160000e-03  -4.706680e+02   1.258133e+03   1.186692e+03   1.351876e+01
  2.170000e-03  -1.986047e+03   1.275601e+03   1.186680e+03   1.352177e+01
  2.180000e-03  -3.497256e+03   1.274462e+03   1.186653e+03   1.352487e+01
  2.190000e-03  -5.183253e+03   1.273761e+03   1.186609e+03   1.352801e+01
  2.200000e-03  -6.686772e+03   1.265859e+03   1.186550e+03   1.353113e+01
  2.210000e-03  -8.166258e+03   1.221836e+03   1.186476e+03   1.353430e+01
  2.220000e-03  -9.624770e+03   1.181377e+03   1.186387e+03   1.353745e+01
  2.230000e-03  -1.122131e+04   1.152782e+03   1.186282e+03   1.354041e+01
  2.240000e-03  -1.244435e+04   1.115698e+03   1.186164e+03   1.354324e+01
  2.250000e-03  -1.397386e+04   1.122933e+03   1.186032e+03   1.354606e+01
  2.260000e-03  -1.501889e+04   1.125833e+03   1.185887e+03   1.354904e+01
  2.270000e-03  -1.625026e+04   1.120334e+03   1.185731e+03   1.355212e+01
  2.280000e-03  -1.763208e+04   1.106269e+03   1.185561e+03   1.355515e+01
  2.290000e-03  -1.885350e+04   1.085216e+03   1.185379e+03   1.355833e+01
  2.300000e-03  -2.025652e+04   1.075695e+03   1.185183e+03   1.356161e+01
  2.310000e-03  -2.168687e+04   1.095546e+03   1.184973e+03   1.356491e+01
  2.320000e-03  -2.292246e+04   1.057760e+03   1.184750e+03   1.356819e+01
  2.330000e-03  -2.423227e+04   1.065282e+03   1.184515e+03   1.357146e+01
  2.340000e-03  -2.563764e+04   1.100009e+03   1.184265e+03   1.357492e+01
  2.350000e-03  -2.696815e+04   1.095960e+03   1.184002e+03   1.357838e+01
  2.360000e-03  -2.807376e+04   1.059173e+03   1.183727e+03   1.358161e+01
  2.370000e-03  -2.917315e+04   1.069389e+03   1.183441e+03   1.358460e+01
  2.380000e-03  -3.039003e+04   1.074802e+03   1.183143e+03   1.358748e+01
  2.390000e-03  -3.194156e+04   1.070977e+03   1.182831e+03   1.359041e+01
  2.400000e-03  -3.298980e+04   1.099993e+03   1.182507e+03   1.359347e+01
  2.410000e-03  -3.422596e+04   1.091342e+03   1.182171e+03   1.359659e+01
  2.420000e-03  -3.555229e+04   1.086814e+03   1.181822e+03   1.359974e+01
  2.430000e-03  -3.662792e+04   1.058630e+03   1.181461e+03   1.360289e+01
  2.440000e-03  -3.752438e+04   1.050272e+03   1.181090e+03   1.360590e+01
  2.450000e-03  -3.857846e+04   1.057482e+03   1.180710e+03   1.360874e+01
  2.460000e-03  -3.979167e+04   1.068022e+03   1.180318e+03   1.361148e+01
  2.470000e-03  -4.089756e+04   1.047495e+03   1.179914e+03   1.361401e+01
  2.480000e-03  -4.219780e+04   1.042073e+03   1.179499e+03   1.361638e+01
  2.490000e-03  -4.314227e+04   1.054343e+03   1.179072e+03   1.361864e+01
  2.500000e-03  -4.415505e+04   1.053797e+03   1.178636e+03   1.362085e+01
  2.510000e-03  -4.543254e+04   1.039671e+03   1.178188e+03   1.362305e+01
  2.520000e-03  -4.653443e+04   1.031087e+03   1.177728e+03   1.362522e+01
  2.530000e-03  -4.754026e+04   1.044653e+03   1.177257e+03   1.362734e+01
  2.540000e-03  -4.874560e+04   1.029578e+03   1.176776e+03   1.362935e+01
  2.550000e-03  -4.992027e+04   1.019043e+03   1.176283e+03   1.363143e+01
  2.560000e-03  -5.114571e+04   1.008060e+03   1.175777e+03   1.363350e+01
  2.570000e-03  -5.251931e+04   9.930502e+02   1.175259e+03   1.363550e+01
  2.580000e-03  -5.365295e+04   9.753845e+02   1.174728e+03   1.363754e+01
  2.590000e-03  -5.478401e+04   9.769474e+02   1.174186e+03   1.363963e+01
  2.600000e-03  -5.560543e+04   9.841968e+02   1.173634e+03   1.364179e+01
  2.610000e-03  -5.667443e+04   9.777814e+02   1.173073e+03   1.364402e+01
  2.620000e-03  -5.780924e+04   9.582000e+02   1.172500e+03   1.364628e+01
  2.630000e-03  -5.892816e+04   9.658051e+02   1.171917e+03   1.364838e+01
  2.640000e-03  -5.978796e+04   9.910657e+02   1.171323e+03   1.365041e+01
  2.650000e-03  -6.060936e+04   9.969474e+02   1.170721e+03   1.365244e+01
  2.660000e-03  -6.163807e+04   9.895150e+02   1.170110e+03   1.365437e+01
  2.670000e-03  -6.277748e+04   9.854912e+02   1.169488e+03   1.365626e+01
  2.680000e-03  -6.366767e+04   9.841877e+02   1.168855e+03   1.365824e+01
  2.690000e-03  -6.478578e+04   9.438819e+02   1.168213e+03   1.366034e+01
  2.700000e-03  -6.581643e+04   9.498329e+02   1.167560e+03   1.366244e+01
  2.710000e-03  -6.689033e+04   9.834696e+02   1.166897e+03   1.366450e+01
  2.720000e-03  -6.790059e+04   9.803771e+02   1.166223e+03   1.366665e+01
  2.730000e-03  -6.880546e+04   9.855984e+02   1.165539e+03   1.366892e+01
  2.740000e-03  -6.984631e+04   9.829496e+02   1.164846e+03   1.367123e+01
  2.750000e-03  -7.062015e+04   9.847755e+02   1.164144e+03   1.367365e+01
  2.760000e-03  -7.161398e+04   9.766592e+02   1.163432e+03   1.367622e+01
  2.770000e-03  -7.281495e+04   9.781922e+02   1.162710e+03   1.367879e+01
  2.780000e-03  -7.386550e+04   9.642557e+02   1.161977e+03   1.368121e+01
  2.790000e-03  -7.492125e+04   9.734067e+02   1.161233e+03   1.368357e+01
  2.800000e-03  -7.590375e+04   9.927457e+02   1.160479e+03   1.368599e+01
  2.810000e-03  -7.707968e+04   9.948754e+02   1.159714e+03   1.368833e+01
  2.820000e-03  -7.809439e+04   9.725114e+02   1.158938e+03   1.369058e+01
  2.830000e-03  -7.906836e+04   9.602026e+02   1.158152e+03   1.369265e+01
  2.840000e-03  -8.000871e+04   9.338341e+02   1.157357e+03   1.369460e+01
  2.850000e-03  -8.077594e+04   9.244895e+02   1.156553e+03   1.369649e+01
  2.860000e-03  -8.146890e+04   9.175997e+02   1.155742e+03   1.369828e+01
  2.870000e-03  -8.199563e+04   9.350044e+02   1.154924e+03   1.370006e+01
  2.880000e-03  -8.278552e+04   9.142590e+02   1.154100e+03   1.370188e+01
  2.890000e-03  -8.362937e+04   9.427454e+02   1.153268e+03   1.370370e+01
  2.900000e-03  -8.492000e+04   9.446393e+02   1.152426e+03   1.370552e+01
  2.910000e-03  -8.569524e+04   9.584372e+02   1.151573e+03   1.370725e+01
  2.920000e-03  -8.645362e+04   9.647830e+02   1.150712e+03   1.370901e+01
  2.930000e-03  -8.734175e+04   9.672270e+02   1.149843e+03   1.371092e+01
  2.940000e-03  -8.829897e+04   9.616901e+02   1.148965e+03   1.371296e+01
  2.950000e-03  -8.913006e+04   9.700816e+02   1.148077e+03   1.371503e+01
  2.960000e-03  -8.989662e+04   9.519945e+02   1.147182e+03   1.371705e+01
  2.970000e-03  -9.049358e+04   9.512349e+02   1.146280e+03   1.371908e+01
  2.980000e-03  -9.134676e+04   9.478174e+02   1.145371e+03   1.372114e+01
  2.990000e-03  -9.210038e+04   9.434434e+02   1.144454e+03   1.372312e+01
  3.000000e-03  -9.284204e+04   9.337437e+02   1.143529e+03   1.372512e+01
  3.010000e-03  -9.379029e+04   9.066371e+02   1.142596e+03   1.372713e+01
  3.020000e-03  -9.442561e+04   8.933494e+02   1.141655e+03   1.372901e+01
  3.030000e-03  -9.538074e+04   8.782075e+02   1.140706e+03   1.373068e+01
  3.040000e-03  -9.633927e+04   8.686811e+02   1.139747e+03   1.373224e+01
  3.050000e-03  -9.714255e+04   8.541560e+02   1.138780e+03   1.373378e+01
  3.060000e-03  -9.789573e+04   8.431639e+02   1.137805e+03   1.373527e+01
  3.070000e-03  -9.873587e+04   8.598387e+02   1.136822e+03   1.373668e+01
  3.080000e-03  -9.966595e+04   8.679870e+02   1.135830e+03   1.373799e+01
  3.090000e-03  -1.003796e+05   8.583336e+02   1.134829e+03   1.373915e+01
  3.100000e-03  -1.010636e+05   8.805251e+02   1.133822e+03   1.374020e+01
  3.110000e-03  -1.019513e+05   8.738507e+02   1.132807e+03   1.374123e+01
  3.120000e-03  -1.026118e+05   8.650335e+02   1.131784e+03   1.374231e+01
  3.130000e-03  -1.034336e+05   8.608204e+02   1.130754e+03   1.374342e+01
  3.140000e-03  -1.042480e+05   8.573447e+02   1.129716e+03   1.374452e+01
  3.150000e-03  -1.051660e+05   8.182840e+02   1.128669e+03   1.374567e+01
  3.160000e-03  -1.059938e+05   8.225921e+02   1.127613e+03   1.374688e+01
  3.170000e-03  -1.067113e+05   8.370737e+02   1.126549e+03   1.374821e+01
  3.180000e-03  -1.073441e+05   8.295366e+02   1.125479e+03   1.374955e+01
  3.190000e-03  -1.081039e+05   8.083167e+02   1.124402e+03   1.375088e+01
  3.200000e-03  -1.086686e+05   8.118402e+02   1.123318e+03   1.375237e+01
  3.210000e-03  -1.093496e+05   8.312452e+02   1.122228e+03   1.375405e+01
  3.220000e-03  -1.102077e+05   8.303817e+02   1.121130e+03   1.375586e+01
  3.230000e-03  -1.108545e+05   8.413276e+02   1.120025e+03   1.375775e+01
  3.240000e-03  -1.111493e+05   8.334248e+02   1.118915e+03   1.375961e+01
  3.250000e-03  -1.121015e+05   8.073930e+02   1.117798e+03   1.376133e+01
  3.260000e-03  -1.125408e+05   8.143221e+02   1.116675e+03   1.376301e+01
  3.270000e-03  -1.134189e+05   8.369719e+02   1.115545e+03   1.376480e+01
  3.280000e-03  -1.141517e+05   8.551213e+02   1.114407e+03   1.376659e+01
  3.290000e-03  -1.145793e+05   8.412380e+02   1.113264e+03   1.376831e+01
  3.300000e-03  -1.151257e+05   8.241804e+02   1.112115e+03   1.376989e+01
  3.310000e-03  -1.157328e+05   8.097573e+02   1.110961e+03   1.377127e+01
  3.320000e-03  -1.164130e+05   7.948476e+02   1.109800e+03   1.377248e+01
  3.330000e-03  -1.170522e+05   7.611925e+02   1.108633e+03   1.377361e+01
  3.340000e-03  -1.176848e+05   7.505082e+02   1.107459e+03   1.377461e+01
  3.350000e-03  -1.182849e+05   7.649492e+02   1.106279e+03   1.377568e+01
  3.360000e-03  -1.189118e+05   7.604720e+02   1.105093e+03   1.377681e+01
