        t         wt_avg         wt_std       dwdt_avg       dwdt_std
  0.00000    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  0.00005    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  0.00010    1.90169E-08    4.31864E-09    7.60675E-04    1.72746E-04
  0.00015    7.28560E-08    1.70771E-08    1.39289E-03    3.99772E-04
  0.00020    1.58746E-07    4.39219E-08    2.04270E-03    7.80487E-04
  0.00025    2.70707E-07    7.46426E-08    2.43574E-03    6.08072E-04
  0.00030    4.12019E-07    1.08873E-07    3.21673E-03    9.81921E-04
  0.00035    5.65633E-07    1.42463E-07    2.92784E-03    6.31037E-04
  0.00040    7.74892E-07    1.77270E-07    5.44252E-03    1.51752E-03
  0.00045    1.10216E-06    2.44789E-07    7.64837E-03    2.01138E-03
  0.00050    1.57509E-06    3.42015E-07    1.12687E-02    3.18074E-03
  0.00055    2.12711E-06    4.63693E-07    1.08119E-02    3.07313E-03
  0.00060    2.69699E-06    5.98082E-07    1.19833E-02    3.38734E-03
  0.00065    3.28470E-06    7.29050E-07    1.15255E-02    3.09459E-03
  0.00070    3.82437E-06    8.49697E-07    1.00610E-02    3.09227E-03
  0.00075    4.30662E-06    9.56883E-07    9.22929E-03    2.47989E-03
  0.00080    4.78839E-06    1.03763E-06    1.00413E-02    3.06967E-03
  0.00085    5.43190E-06    1.14217E-06    1.56992E-02    5.20980E-03
  0.00090    6.14801E-06    1.27859E-06    1.29454E-02    4.12521E-03
  0.00095    6.79742E-06    1.40511E-06    1.30309E-02    3.99177E-03
  0.00100    7.40297E-06    1.52878E-06    1.11909E-02    3.80719E-03
  0.00105    8.08529E-06    1.66838E-06    1.61019E-02    4.41815E-03
  0.00110    9.19790E-06    1.91063E-06    2.84025E-02    9.19481E-03
  0.00115    1.05079E-05    2.21288E-06    2.39974E-02    6.39621E-03
  0.00120    1.17203E-05    2.46682E-06    2.44997E-02    7.16115E-03
  0.00125    1.28383E-05    2.69617E-06    2.02182E-02    5.51885E-03
  0.00130    1.37906E-05    2.88822E-06    1.78740E-02    5.33317E-03
  0.00135    1.46605E-05    3.05872E-06    1.69222E-02    4.62363E-03
  0.00140    1.54758E-05    3.21530E-06    1.56918E-02    4.35496E-03
  0.00145    1.63762E-05    3.38570E-06    2.03233E-02    6.07420E-03
  0.00150    1.73854E-05    3.56030E-06    2.00431E-02    5.52155E-03
  0.00155    1.85147E-05    3.73913E-06    2.51322E-02    7.36223E-03
  0.00160    1.98314E-05    3.96716E-06    2.75335E-02    8.53362E-03
  0.00165    2.14336E-05    4.23243E-06    3.65556E-02    9.00113E-03
  0.00170    2.32661E-05    4.50874E-06    3.67441E-02    1.00636E-02
  0.00175    2.49811E-05    4.74935E-06    3.18577E-02    8.10417E-03
  0.00180    2.67152E-05    4.96280E-06    3.75063E-02    9.75642E-03
  0.00185    2.86379E-05    5.22810E-06    3.93992E-02    1.17960E-02
  0.00190    3.06596E-05    5.57533E-06    4.14683E-02    1.27785E-02
  0.00195    3.25192E-05    5.90954E-06    3.29150E-02    8.69045E-03
  0.00200    3.42367E-05    6.25680E-06    3.57866E-02    1.21487E-02
  0.00205    3.61846E-05    6.71627E-06    4.21293E-02    1.46539E-02
  0.00210    3.81079E-05    7.16618E-06    3.48028E-02    1.40410E-02
  0.00215    3.99632E-05    7.61135E-06    3.94103E-02    1.39136E-02
  0.00220    4.16441E-05    8.00970E-06    2.78243E-02    1.07169E-02
  0.00225    4.32299E-05    8.37844E-06    3.56092E-02    1.17725E-02
  0.00230    4.50982E-05    8.78260E-06    3.91206E-02    1.20217E-02
  0.00235    4.70488E-05    9.24509E-06    3.89042E-02    1.57638E-02
  0.00240    4.89828E-05    9.75003E-06    3.84546E-02    1.41885E-02
  0.00245    5.07924E-05    1.01543E-05    3.39308E-02    1.34234E-02
  0.00250    5.26298E-05    1.05147E-05    3.95652E-02    1.50210E-02
  0.00255    5.44745E-05    1.08588E-05    3.42239E-02    1.09411E-02
  0.00260    5.61546E-05    1.11989E-05    3.29781E-02    1.64085E-02
  0.00265    5.78710E-05    1.15105E-05    3.56782E-02    9.51210E-03
  0.00270    6.03444E-05    1.17894E-05    6.32600E-02    2.13264E-02
  0.00275    6.28745E-05    1.20765E-05    3.79414E-02    1.14158E-02
  0.00280    6.53829E-05    1.23585E-05    6.23959E-02    1.99450E-02
  0.00285    6.79455E-05    1.26200E-05    4.01070E-02    1.08505E-02
  0.00290    6.97054E-05    1.27708E-05    3.02901E-02    8.02829E-03
  0.00295    7.16701E-05    1.29581E-05    4.82994E-02    1.51794E-02
  0.00300    7.40827E-05    1.31700E-05    4.82042E-02    1.45849E-02
  0.00305    7.62710E-05    1.33777E-05    3.93277E-02    1.12398E-02
  0.00310    7.82656E-05    1.36062E-05    4.04559E-02    1.11030E-02
  0.00315    8.03059E-05    1.38153E-05    4.11542E-02    1.45357E-02
  0.00320    8.24833E-05    1.40261E-05    4.59433E-02    2.05279E-02
  0.00325    8.44138E-05    1.42652E-05    3.12769E-02    1.13108E-02
  0.00330    8.59598E-05    1.45252E-05    3.05622E-02    1.01520E-02
  0.00335    8.73572E-05    1.47614E-05    2.53337E-02    8.22338E-03
  0.00340    8.86195E-05    1.49263E-05    2.51590E-02    9.57455E-03
  0.00345    8.99689E-05    1.50964E-05    2.88150E-02    1.05049E-02
  0.00350    9.16469E-05    1.52975E-05    3.83071E-02    9.90266E-03
  0.00355    9.37641E-05    1.55520E-05    4.63808E-02    1.75704E-02
  0.00360    9.59970E-05    1.58233E-05    4.29362E-02    1.18026E-02
  0.00365    9.84213E-05    1.61023E-05    5.40364E-02    1.65349E-02
  0.00370    1.01550E-04    1.64987E-05    7.11112E-02    2.03408E-02
  0.00375    1.05107E-04    1.69249E-05    7.11689E-02    1.98857E-02
  0.00380    1.08346E-04    1.72822E-05    5.84069E-02    1.78934E-02
  0.00385    1.10951E-04    1.75938E-05    4.57617E-02    1.63034E-02
  0.00390    1.13292E-04    1.78542E-05    4.78797E-02    1.49703E-02
  0.00395    1.15775E-04    1.80756E-05    5.14672E-02    1.65572E-02
  0.00400    1.18913E-04    1.83515E-05    7.40296E-02    2.42290E-02
  0.00405    1.23020E-04    1.87315E-05    9.02575E-02    2.98535E-02
  0.00410    1.27707E-04    1.91716E-05    9.72162E-02    2.71994E-02
  0.00415    1.33178E-04    1.97153E-05    1.21629E-01    3.46308E-02
  0.00420    1.39894E-04    2.04339E-05    1.46999E-01    3.61157E-02
  0.00425    1.47505E-04    2.13294E-05    1.57470E-01    3.55167E-02
  0.00430    1.56620E-04    2.25331E-05    2.07107E-01    5.57168E-02
  0.00435    1.66997E-04    2.40422E-05    2.07990E-01    5.38642E-02
  0.00440    1.75469E-04    2.53235E-05    1.30897E-01    3.14335E-02
  0.00445    1.81684E-04    2.61585E-05    1.17680E-01    2.96277E-02
  0.00450    1.87257E-04    2.68983E-05    1.05251E-01    2.92562E-02
  0.00455    1.92956E-04    2.76058E-05    1.22714E-01    3.49496E-02
  0.00460    2.00681E-04    2.84472E-05    1.86286E-01    5.51430E-02
  0.00465    2.08421E-04    2.94476E-05    1.23303E-01    3.23693E-02
  0.00470    2.14830E-04    3.03851E-05    1.33072E-01    3.26529E-02
  0.00475    2.22502E-04    3.15211E-05    1.73800E-01    4.16690E-02
  0.00480    2.30119E-04    3.25353E-05    1.30877E-01    2.92881E-02
  0.00485    2.36295E-04    3.32530E-05    1.16152E-01    2.30185E-02
  0.00490    2.42405E-04    3.40085E-05    1.28238E-01    2.70782E-02
  0.00495    2.48573E-04    3.47874E-05    1.18517E-01    2.73938E-02
  0.00500    2.54962E-04    3.55878E-05    1.37044E-01    3.41450E-02
  0.00505    2.61277E-04    3.63553E-05    1.15529E-01    2.63610E-02
  0.00510    2.67679E-04    3.70254E-05    1.40546E-01    3.11448E-02
  0.00515    2.74971E-04    3.77244E-05    1.51140E-01    3.41264E-02
  0.00520    2.81995E-04    3.84553E-05    1.29812E-01    2.98468E-02
  0.00525    2.87748E-04    3.90737E-05    1.00315E-01    2.21728E-02
  0.00530    2.92817E-04    3.96039E-05    1.02461E-01    2.38851E-02
  0.00535    2.98582E-04    4.01908E-05    1.28123E-01    3.26270E-02
  0.00540    3.05590E-04    4.09063E-05    1.52201E-01    4.04496E-02
  0.00545    3.12825E-04    4.17471E-05    1.37191E-01    3.15034E-02
  0.00550    3.19924E-04    4.26040E-05    1.46800E-01    4.30991E-02
  0.00555    3.27221E-04    4.34457E-05    1.45073E-01    3.56535E-02
  0.00560    3.33896E-04    4.42075E-05    1.21932E-01    3.23508E-02
  0.00565    3.40305E-04    4.49620E-05    1.34418E-01    3.21744E-02
  0.00570    3.46453E-04    4.56819E-05    1.11508E-01    2.43070E-02
  0.00575    3.52625E-04    4.63650E-05    1.35372E-01    3.22220E-02
  0.00580    3.59891E-04    4.72087E-05    1.55274E-01    4.29596E-02
  0.00585    3.67469E-04    4.80975E-05    1.47828E-01    3.45807E-02
  0.00590    3.73921E-04    4.87963E-05    1.10259E-01    2.69081E-02
  0.00595    3.79348E-04    4.94387E-05    1.06800E-01    2.78407E-02
  0.00600    3.83927E-04    5.00305E-05    7.63863E-02    1.93899E-02
  0.00605    3.88221E-04    5.06089E-05    9.53684E-02    2.75239E-02
  0.00610    3.94212E-04    5.16229E-05    1.44245E-01    7.57358E-02
  0.00615    4.00033E-04    5.25459E-05    8.86021E-02    2.28662E-02
  0.00620    4.05835E-04    5.30792E-05    1.43507E-01    3.74681E-02
  0.00625    4.13990E-04    5.39508E-05    1.82664E-01    5.42797E-02
  0.00630    4.23139E-04    5.50573E-05    1.83300E-01    4.45364E-02
  0.00635    4.31830E-04    5.61256E-05    1.64353E-01    3.97640E-02
  0.00640    4.40410E-04    5.71718E-05    1.78825E-01    4.26589E-02
  0.00645    4.48320E-04    5.80865E-05    1.37592E-01    3.20173E-02
  0.00650    4.55685E-04    5.88544E-05    1.57020E-01    4.01309E-02
  0.00655    4.63574E-04    5.97090E-05    1.58528E-01    4.21897E-02
  0.00660    4.72561E-04    6.06813E-05    2.00964E-01    4.30237E-02
  0.00665    4.83064E-04    6.18005E-05    2.19144E-01    5.04021E-02
  0.00670    4.94890E-04    6.31784E-05    2.53894E-01    6.58779E-02
  0.00675    5.08478E-04    6.50337E-05    2.89634E-01    9.00994E-02
  0.00680    5.22157E-04    6.69894E-05    2.57520E-01    6.13237E-02
  0.00685    5.34505E-04    6.84647E-05    2.36411E-01    5.12103E-02
  0.00690    5.45771E-04    6.96460E-05    2.14211E-01    4.44394E-02
  0.00695    5.55548E-04    7.07002E-05    1.76869E-01    3.44840E-02
  0.00700    5.64065E-04    7.15948E-05    1.63808E-01    3.19878E-02
  0.00705    5.72616E-04    7.24374E-05    1.78243E-01    3.56936E-02
  0.00710    5.83335E-04    7.35356E-05    2.50535E-01    5.12399E-02
  0.00715    5.96106E-04    7.48406E-05    2.60282E-01    5.99059E-02
  0.00720    6.08155E-04    7.60445E-05    2.21703E-01    5.20151E-02
  0.00725    6.20134E-04    7.72847E-05    2.57435E-01    6.02631E-02
  0.00730    6.32017E-04    7.86192E-05    2.17892E-01    6.06498E-02
  0.00735    6.43001E-04    7.99054E-05    2.21462E-01    4.79366E-02
  0.00740    6.55573E-04    8.12303E-05    2.81442E-01    5.72793E-02
  0.00745    6.69444E-04    8.26893E-05    2.73376E-01    4.69743E-02
  0.00750    6.84045E-04    8.43541E-05    3.10660E-01    6.86137E-02
  0.00755    6.97605E-04    8.59825E-05    2.31766E-01    6.21316E-02
  0.00760    7.09533E-04    8.75835E-05    2.45318E-01    6.82904E-02
  0.00765    7.20909E-04    8.91590E-05    2.09751E-01    6.77875E-02
  0.00770    7.31878E-04    9.05887E-05    2.29001E-01    8.50665E-02
  0.00775    7.42613E-04    9.19299E-05    2.00413E-01    5.15439E-02
  0.00780    7.51422E-04    9.30106E-05    1.51941E-01    3.46390E-02
  0.00785    7.58323E-04    9.38495E-05    1.24094E-01    2.97160E-02
  0.00790    7.64535E-04    9.45574E-05    1.24365E-01    2.95946E-02
  0.00795    7.71286E-04    9.53869E-05    1.45688E-01    3.86130E-02
  0.00800    7.80192E-04    9.64385E-05    2.10540E-01    5.32300E-02
  0.00805    7.90669E-04    9.74914E-05    2.08553E-01    4.22228E-02
  0.00810    8.00577E-04    9.83990E-05    1.87750E-01    4.21830E-02
  0.00815    8.09922E-04    9.91198E-05    1.86062E-01    4.14034E-02
  0.00820    8.20854E-04    9.97613E-05    2.51214E-01    6.83113E-02
  0.00825    8.32038E-04    1.00521E-04    1.96160E-01    5.05073E-02
  0.00830    8.42202E-04    1.01280E-04    2.10396E-01    5.15060E-02
  0.00835    8.52844E-04    1.02102E-04    2.15298E-01    4.32399E-02
  0.00840    8.63953E-04    1.02872E-04    2.29054E-01    4.90051E-02
  0.00845    8.75977E-04    1.03598E-04    2.51902E-01    6.57909E-02
  0.00850    8.87642E-04    1.04386E-04    2.14713E-01    4.75753E-02
  0.00855    8.98474E-04    1.05258E-04    2.18547E-01    4.68072E-02
  0.00860    9.10075E-04    1.06176E-04    2.45507E-01    6.61965E-02
  0.00865    9.22657E-04    1.07239E-04    2.57756E-01    6.42286E-02
  0.00870    9.37129E-04    1.08419E-04    3.21147E-01    7.38001E-02
  0.00875    9.52370E-04    1.09733E-04    2.88470E-01    7.05198E-02
  0.00880    9.64438E-04    1.11113E-04    1.94273E-01    4.61614E-02
  0.00885    9.74147E-04    1.12123E-04    1.94078E-01    4.90575E-02
  0.00890    9.83507E-04    1.12854E-04    1.80317E-01    4.62484E-02
  0.00895    9.93308E-04    1.13587E-04    2.11709E-01    5.89833E-02
  0.00900    1.00320E-03    1.14249E-04    1.83957E-01    4.34860E-02
  0.00905    1.01239E-03    1.14721E-04    1.83714E-01    4.62840E-02
  0.00910    1.02217E-03    1.15157E-04    2.07611E-01    5.12657E-02
  0.00915    1.03124E-03    1.15620E-04    1.54852E-01    4.67128E-02
  0.00920    1.03951E-03    1.16113E-04    1.76000E-01    4.02731E-02
  0.00925    1.04891E-03    1.16725E-04    2.00023E-01    4.91282E-02
  0.00930    1.05851E-03    1.17355E-04    1.84208E-01    4.47922E-02
  0.00935    1.06748E-03    1.17901E-04    1.74568E-01    4.66973E-02
  0.00940    1.07726E-03    1.18596E-04    2.16629E-01    5.92727E-02
  0.00945    1.08769E-03    1.19350E-04    2.00620E-01    5.04589E-02
  0.00950    1.09712E-03    1.19939E-04    1.76341E-01    4.77081E-02
  0.00955    1.10736E-03    1.20565E-04    2.33262E-01    8.04404E-02
  0.00960    1.11770E-03    1.21201E-04    1.80286E-01    3.94759E-02
  0.00965    1.12791E-03    1.21705E-04    2.28278E-01    5.60390E-02
  0.00970    1.13974E-03    1.22291E-04    2.44873E-01    4.76944E-02
  0.00975    1.15261E-03    1.23059E-04    2.69985E-01    6.59601E-02
  0.00980    1.16644E-03    1.23940E-04    2.83263E-01    6.11143E-02
  0.00985    1.18397E-03    1.24832E-04    4.17844E-01    1.01788E-01
  0.00990    1.20382E-03    1.25896E-04    3.76164E-01    6.92904E-02
  0.00995    1.22212E-03    1.27153E-04    3.55706E-01    7.33386E-02
  0.01000    1.24015E-03    1.28706E-04    3.65538E-01    7.96291E-02
  0.01005    1.25649E-03    1.30272E-04    2.88132E-01    5.69728E-02
  0.01010    1.27079E-03    1.31714E-04    2.84019E-01    5.93043E-02
  0.01015    1.28454E-03    1.33064E-04    2.66032E-01    5.93797E-02
  0.01020    1.29790E-03    1.34190E-04    2.68278E-01    5.35319E-02
  0.01025    1.31147E-03    1.35170E-04    2.74606E-01    5.74970E-02
  0.01030    1.32527E-03    1.36175E-04    2.77314E-01    5.82123E-02
  0.01035    1.33831E-03    1.37207E-04    2.44363E-01    4.46326E-02
  0.01040    1.35038E-03    1.38296E-04    2.38102E-01    5.67950E-02
  0.01045    1.36283E-03    1.39481E-04    2.59887E-01    5.69880E-02
  0.01050    1.37779E-03    1.40688E-04    3.38863E-01    8.00234E-02
  0.01055    1.39440E-03    1.42031E-04    3.25198E-01    8.00736E-02
  0.01060    1.41103E-03    1.43305E-04    3.39980E-01    7.00740E-02
  0.01065    1.42741E-03    1.44516E-04    3.15469E-01    6.58622E-02
  0.01070    1.44376E-03    1.45626E-04    3.38652E-01    8.70779E-02
  0.01075    1.46078E-03    1.46606E-04    3.42005E-01    8.16020E-02
  0.01080    1.47988E-03    1.47756E-04    4.22086E-01    8.18098E-02
  0.01085    1.49866E-03    1.48754E-04    3.28794E-01    6.19078E-02
  0.01090    1.51567E-03    1.49726E-04    3.51943E-01    7.23385E-02
  0.01095    1.53280E-03    1.50900E-04    3.33190E-01    7.37847E-02
  0.01100    1.54915E-03    1.52030E-04    3.20617E-01    6.55143E-02
  0.01105    1.56450E-03    1.52980E-04    2.93627E-01    6.07826E-02
  0.01110    1.58067E-03    1.53711E-04    3.53121E-01    7.68757E-02
  0.01115    1.59766E-03    1.54434E-04    3.26332E-01    6.20745E-02
  0.01120    1.61316E-03    1.55114E-04    2.93783E-01    6.55296E-02
  0.01125    1.62848E-03    1.55880E-04    3.18999E-01    6.38925E-02
  0.01130    1.64261E-03    1.56653E-04    2.46021E-01    5.18809E-02
  0.01135    1.65486E-03    1.57326E-04    2.43979E-01    5.48613E-02
  0.01140    1.66797E-03    1.58011E-04    2.80474E-01    6.39692E-02
  0.01145    1.68382E-03    1.58767E-04    3.53637E-01    7.77605E-02
  0.01150    1.70164E-03    1.59696E-04    3.59139E-01    8.30907E-02
  0.01155    1.72053E-03    1.60919E-04    3.96405E-01    1.06258E-01
  0.01160    1.73893E-03    1.62330E-04    3.39712E-01    9.01479E-02
  0.01165    1.75569E-03    1.63551E-04    3.30706E-01    8.12392E-02
  0.01170    1.77201E-03    1.64570E-04    3.21828E-01    7.98730E-02
  0.01175    1.78824E-03    1.65626E-04    3.27483E-01    7.41744E-02
  0.01180    1.80611E-03    1.66892E-04    3.87528E-01    8.72653E-02
  0.01185    1.82462E-03    1.68443E-04    3.52824E-01    9.32504E-02
  0.01190    1.84282E-03    1.70096E-04    3.75092E-01    8.80005E-02
  0.01195    1.86025E-03    1.71566E-04    3.22163E-01    7.64303E-02
  0.01200    1.87638E-03    1.72729E-04    3.23015E-01    7.57720E-02
  0.01205    1.89123E-03    1.73746E-04    2.70868E-01    6.76298E-02
  0.01210    1.90457E-03    1.74811E-04    2.62765E-01    5.70487E-02
  0.01215    1.91751E-03    1.75872E-04    2.54797E-01    6.22578E-02
  0.01220    1.93044E-03    1.76860E-04    2.62288E-01    5.99947E-02
  0.01225    1.94545E-03    1.78233E-04    3.38476E-01    7.85404E-02
  0.01230    1.96266E-03    1.79921E-04    3.49695E-01    8.09810E-02
  0.01235    1.97830E-03    1.81384E-04    2.75996E-01    6.00028E-02
  0.01240    1.99408E-03    1.82889E-04    3.55041E-01    7.84796E-02
  0.01245    2.01281E-03    1.84690E-04    3.94466E-01    8.68936E-02
  0.01250    2.03434E-03    1.86613E-04    4.66544E-01    1.08647E-01
  0.01255    2.05716E-03    1.88706E-04    4.46312E-01    9.68323E-02
  0.01260    2.08082E-03    1.90987E-04    5.00023E-01    1.02005E-01
  0.01265    2.10532E-03    1.93494E-04    4.80179E-01    1.02735E-01
  0.01270    2.12583E-03    1.95600E-04    3.40127E-01    5.90206E-02
  0.01275    2.14154E-03    1.96831E-04    2.88274E-01    5.00041E-02
  0.01280    2.15680E-03    1.97801E-04    3.22189E-01    6.52674E-02
  0.01285    2.17280E-03    1.98665E-04    3.17773E-01    7.07958E-02
  0.01290    2.19044E-03    1.99796E-04    3.87618E-01    1.09439E-01
  0.01295    2.20990E-03    2.01299E-04    3.91042E-01    8.16115E-02
  0.01300    2.23057E-03    2.03078E-04    4.35666E-01    9.98245E-02
  0.01305    2.25145E-03    2.05090E-04    3.99591E-01    8.11149E-02
  0.01310    2.27217E-03    2.07315E-04    4.29145E-01    9.55425E-02
  0.01315    2.29196E-03    2.09707E-04    3.62482E-01    8.01877E-02
  0.01320    2.31137E-03    2.11980E-04    4.13649E-01    9.64705E-02
  0.01325    2.33162E-03    2.14340E-04    3.96431E-01    9.66545E-02
  0.01330    2.35147E-03    2.16736E-04    3.97814E-01    1.02007E-01
  0.01335    2.37161E-03    2.19208E-04    4.07684E-01    1.25101E-01
  0.01340    2.39138E-03    2.21565E-04    3.82965E-01    7.36466E-02
  0.01345    2.41143E-03    2.23618E-04    4.19013E-01    8.63548E-02
  0.01350    2.43429E-03    2.25720E-04    4.95385E-01    1.00759E-01
  0.01355    2.45617E-03    2.27944E-04    3.79924E-01    7.52554E-02
  0.01360    2.47518E-03    2.30173E-04    3.80687E-01    7.33701E-02
  0.01365    2.49525E-03    2.32533E-04    4.22077E-01    8.89744E-02
  0.01370    2.51556E-03    2.35060E-04    3.90185E-01    8.39530E-02
  0.01375    2.53380E-03    2.37453E-04    3.39450E-01    7.29737E-02
  0.01380    2.55229E-03    2.39721E-04    4.00056E-01    7.67607E-02
  0.01385    2.57398E-03    2.42491E-04    4.67520E-01    1.13045E-01
  0.01390    2.59654E-03    2.45305E-04    4.35135E-01    7.99577E-02
  0.01395    2.61942E-03    2.47666E-04    4.79833E-01    1.01530E-01
  0.01400    2.64199E-03    2.49901E-04    4.22931E-01    8.33931E-02
  0.01405    2.66230E-03    2.51845E-04    3.89412E-01    8.21174E-02
  0.01410    2.68097E-03    2.53577E-04    3.57343E-01    7.39633E-02
  0.01415    2.70009E-03    2.55424E-04    4.07557E-01    7.73750E-02
  0.01420    2.72127E-03    2.57654E-04    4.39819E-01    9.34643E-02
  0.01425    2.74307E-03    2.59782E-04    4.32232E-01    8.52946E-02
  0.01430    2.76441E-03    2.61579E-04    4.21330E-01    8.13428E-02
  0.01435    2.78625E-03    2.63241E-04    4.52195E-01    8.85054E-02
  0.01440    2.80948E-03    2.65094E-04    4.76831E-01    1.01820E-01
  0.01445    2.83321E-03    2.67243E-04    4.72312E-01    9.38990E-02
  0.01450    2.85569E-03    2.69150E-04    4.27046E-01    8.22425E-02
  0.01455    2.87772E-03    2.70857E-04    4.54224E-01    9.42837E-02
  0.01460    2.90140E-03    2.72697E-04    4.92900E-01    9.08994E-02
  0.01465    2.92432E-03    2.74250E-04    4.23981E-01    7.41214E-02
  0.01470    2.94607E-03    2.75549E-04    4.45889E-01    1.03085E-01
  0.01475    2.96861E-03    2.76835E-04    4.55679E-01    8.59461E-02
  0.01480    2.98925E-03    2.77821E-04    3.69909E-01    8.06651E-02
  0.01485    3.00920E-03    2.78729E-04    4.28065E-01    8.91853E-02
  0.01490    3.03302E-03    2.79840E-04    5.24811E-01    1.16072E-01
  0.01495    3.05890E-03    2.81309E-04    5.10415E-01    1.14846E-01
  0.01500    3.08439E-03    2.82871E-04    5.09182E-01    1.18074E-01
  0.01505    3.11108E-03    2.84644E-04    5.58447E-01    1.15349E-01
  0.01510    3.13607E-03    2.86437E-04    4.41341E-01    7.44366E-02
  0.01515    3.15818E-03    2.87840E-04    4.42838E-01    8.56229E-02
  0.01520    3.18053E-03    2.89386E-04    4.51386E-01    8.82621E-02
  0.01525    3.20591E-03    2.91525E-04    5.63685E-01    1.33974E-01
  0.01530    3.23300E-03    2.93462E-04    5.19897E-01    1.10862E-01
  0.01535    3.25909E-03    2.94576E-04    5.23731E-01    1.15356E-01
  0.01540    3.28471E-03    2.95536E-04    5.00945E-01    1.10385E-01
  0.01545    3.30723E-03    2.96514E-04    3.99947E-01    7.67546E-02
  0.01550    3.32830E-03    2.97435E-04    4.42735E-01    8.53023E-02
  0.01555    3.34822E-03    2.98244E-04    3.54281E-01    7.22899E-02
  0.01560    3.36480E-03    2.98908E-04    3.08671E-01    5.65310E-02
  0.01565    3.38208E-03    2.99696E-04    3.82698E-01    8.00655E-02
  0.01570    3.40217E-03    3.00666E-04    4.20975E-01    8.16038E-02
  0.01575    3.42220E-03    3.01578E-04    3.80156E-01    7.84883E-02
  0.01580    3.44189E-03    3.02501E-04    4.07465E-01    8.54435E-02
  0.01585    3.46122E-03    3.03558E-04    3.65582E-01    6.93315E-02
  0.01590    3.47882E-03    3.04594E-04    3.38449E-01    6.48279E-02
  0.01595    3.49838E-03    3.05863E-04    4.43832E-01    7.64707E-02
  0.01600    3.52118E-03    3.07755E-04    4.68475E-01    1.01046E-01
  0.01605    3.54559E-03    3.10234E-04    5.07651E-01    1.12973E-01
  0.01610    3.56996E-03    3.12830E-04    4.67347E-01    1.02949E-01
  0.01615    3.59498E-03    3.15407E-04    5.33601E-01    1.29067E-01
  0.01620    3.61994E-03    3.17920E-04    4.64692E-01    9.41921E-02
  0.01625    3.64511E-03    3.20136E-04    5.41991E-01    1.22259E-01
  0.01630    3.66955E-03    3.21926E-04    4.35780E-01    8.48088E-02
  0.01635    3.69135E-03    3.23388E-04    4.36123E-01    9.76231E-02
  0.01640    3.71488E-03    3.25135E-04    5.04959E-01    1.15465E-01
  0.01645    3.73857E-03    3.27323E-04    4.42580E-01    1.01894E-01
  0.01650    3.76104E-03    3.29458E-04    4.56157E-01    1.12212E-01
  0.01655    3.78304E-03    3.31176E-04    4.24225E-01    8.85710E-02
  0.01660    3.80479E-03    3.32645E-04    4.45566E-01    8.69308E-02
  0.01665    3.82643E-03    3.34133E-04    4.19918E-01    8.88874E-02
  0.01670    3.84966E-03    3.35904E-04    5.09536E-01    1.08517E-01
  0.01675    3.87493E-03    3.37911E-04    5.01319E-01    9.41899E-02
  0.01680    3.89852E-03    3.39979E-04    4.42182E-01    9.11778E-02
  0.01685    3.92444E-03    3.42987E-04    5.94745E-01    1.59146E-01
  0.01690    3.95375E-03    3.46674E-04    5.77442E-01    1.31600E-01
  0.01695    3.98066E-03    3.49363E-04    4.99101E-01    1.00326E-01
  0.01700    4.00589E-03    3.51157E-04    5.10051E-01    8.81893E-02
  0.01705    4.03206E-03    3.53073E-04    5.36773E-01    1.01316E-01
  0.01710    4.06172E-03    3.55481E-04    6.49380E-01    1.29267E-01
  0.01715    4.09337E-03    3.58011E-04    6.16881E-01    1.20631E-01
  0.01720    4.12323E-03    3.60495E-04    5.77450E-01    1.02922E-01
  0.01725    4.15148E-03    3.63217E-04    5.52603E-01    9.58669E-02
  0.01730    4.17745E-03    3.65812E-04    4.86195E-01    9.74728E-02
  0.01735    4.20333E-03    3.68265E-04    5.48855E-01    1.07997E-01
  0.01740    4.23214E-03    3.71018E-04    6.03448E-01    1.17905E-01
  0.01745    4.26276E-03    3.74563E-04    6.21407E-01    1.35921E-01
  0.01750    4.29131E-03    3.78036E-04    5.20589E-01    1.12340E-01
  0.01755    4.31770E-03    3.80905E-04    5.35154E-01    1.06481E-01
  0.01760    4.34534E-03    3.83802E-04    5.70223E-01    1.13240E-01
  0.01765    4.37352E-03    3.86567E-04    5.56956E-01    1.05383E-01
  0.01770    4.40200E-03    3.89540E-04    5.82258E-01    1.30662E-01
  0.01775    4.43044E-03    3.92527E-04    5.55564E-01    1.38389E-01
  0.01780    4.45755E-03    3.95261E-04    5.28989E-01    1.54611E-01
  0.01785    4.48048E-03    3.97764E-04    3.88088E-01    8.73475E-02
  0.01790    4.50001E-03    3.99725E-04    3.93167E-01    7.51296E-02
  0.01795    4.52189E-03    4.01687E-04    4.81721E-01    1.03011E-01
  0.01800    4.54634E-03    4.03755E-04    4.96314E-01    9.65562E-02
  0.01805    4.57179E-03    4.05708E-04    5.21872E-01    9.24310E-02
  0.01810    4.59720E-03    4.07578E-04    4.94397E-01    8.32875E-02
  0.01815    4.62546E-03    4.09296E-04    6.36132E-01    1.11220E-01
  0.01820    4.65487E-03    4.11312E-04    5.40334E-01    9.00388E-02
  0.01825    4.68273E-03    4.13650E-04    5.73982E-01    9.94152E-02
  0.01830    4.71075E-03    4.15964E-04    5.46749E-01    1.01177E-01
