             t       dwdt_avg       dwdt_std         wt_avg         wt_std
  0.000000e+00   1.463200e+05   6.344951e+03   0.000000e+00   0.000000e+00
  1.000000e-05   1.475949e+05   6.420662e+03   1.469575e+00   6.369635e-02
  2.000000e-05   1.467576e+05   6.048894e+03   2.941337e+00   1.257165e-01
  3.000000e-05   1.454364e+05   6.132517e+03   4.402307e+00   1.862473e-01
  4.000000e-05   1.433515e+05   5.379385e+03   5.846247e+00   2.431124e-01
  5.000000e-05   1.420676e+05   5.036708e+03   7.273342e+00   2.940959e-01
  6.000000e-05   1.403282e+05   4.756600e+03   8.685322e+00   3.420706e-01
  7.000000e-05   1.388388e+05   4.457881e+03   1.008116e+01   3.870325e-01
  8.000000e-05   1.365256e+05   4.102711e+03   1.145798e+01   4.283413e-01
  9.000000e-05   1.353933e+05   3.980870e+03   1.281757e+01   4.671464e-01
  1.000000e-04   1.339903e+05   3.763176e+03   1.416449e+01   5.040129e-01
  1.100000e-04   1.332201e+05   3.654408e+03   1.550054e+01   5.390321e-01
  1.200000e-04   1.320131e+05   3.548454e+03   1.682671e+01   5.728217e-01
  1.300000e-04   1.302111e+05   3.422669e+03   1.813783e+01   6.051196e-01
  1.400000e-04   1.283507e+05   3.214547e+03   1.943064e+01   6.353912e-01
  1.500000e-04   1.280414e+05   3.147692e+03   2.071260e+01   6.641610e-01
  1.600000e-04   1.267209e+05   2.959667e+03   2.198641e+01   6.917545e-01
  1.700000e-04   1.248091e+05   2.833476e+03   2.324406e+01   7.177271e-01
  1.800000e-04   1.246250e+05   2.784649e+03   2.449123e+01   7.428530e-01
  1.900000e-04   1.236460e+05   2.705384e+03   2.573258e+01   7.673829e-01
  2.000000e-04   1.231603e+05   2.687587e+03   2.696662e+01   7.911640e-01
  2.100000e-04   1.219044e+05   2.557616e+03   2.819194e+01   8.139477e-01
  2.200000e-04   1.205272e+05   2.470656e+03   2.940410e+01   8.354488e-01
  2.300000e-04   1.193587e+05   2.364265e+03   3.060353e+01   8.560938e-01
  2.400000e-04   1.181687e+05   2.304327e+03   3.179116e+01   8.758755e-01
  2.500000e-04   1.173097e+05   2.315189e+03   3.296856e+01   8.951808e-01
  2.600000e-04   1.163567e+05   2.295966e+03   3.413689e+01   9.143342e-01
  2.700000e-04   1.155719e+05   2.218037e+03   3.529653e+01   9.330814e-01
  2.800000e-04   1.145854e+05   2.160866e+03   3.644732e+01   9.512031e-01
  2.900000e-04   1.136851e+05   2.131755e+03   3.758867e+01   9.685606e-01
  3.000000e-04   1.126561e+05   2.056639e+03   3.872037e+01   9.852632e-01
  3.100000e-04   1.119966e+05   2.057547e+03   3.984364e+01   1.001549e+00
  3.200000e-04   1.109177e+05   1.971434e+03   4.095821e+01   1.017464e+00
  3.300000e-04   1.102467e+05   1.974012e+03   4.206403e+01   1.033059e+00
  3.400000e-04   1.094373e+05   1.915320e+03   4.316245e+01   1.048252e+00
  3.500000e-04   1.088295e+05   1.876238e+03   4.425379e+01   1.062971e+00
  3.600000e-04   1.080007e+05   1.801533e+03   4.533794e+01   1.077097e+00
  3.700000e-04   1.073756e+05   1.784981e+03   4.641482e+01   1.090756e+00
  3.800000e-04   1.064753e+05   1.775913e+03   4.748407e+01   1.104388e+00
  3.900000e-04   1.056564e+05   1.768046e+03   4.854473e+01   1.118013e+00
  4.000000e-04   1.053587e+05   1.778643e+03   4.959981e+01   1.131729e+00
  4.100000e-04   1.046928e+05   1.766115e+03   5.065006e+01   1.145347e+00
  4.200000e-04   1.040334e+05   1.705890e+03   5.169370e+01   1.158668e+00
  4.300000e-04   1.032101e+05   1.674145e+03   5.272991e+01   1.171664e+00
  4.400000e-04   1.026610e+05   1.618180e+03   5.375927e+01   1.184218e+00
  4.500000e-04   1.021627e+05   1.612468e+03   5.478339e+01   1.196447e+00
  4.600000e-04   1.013070e+05   1.597913e+03   5.580074e+01   1.208505e+00
  4.700000e-04   1.007711e+05   1.565309e+03   5.681113e+01   1.220459e+00
  4.800000e-04   1.004239e+05   1.555188e+03   5.781710e+01   1.232356e+00
  4.900000e-04   9.980763e+04   1.545536e+03   5.881826e+01   1.244108e+00
  5.000000e-04   9.932662e+04   1.524593e+03   5.981393e+01   1.255643e+00
  5.100000e-04   9.887129e+04   1.531653e+03   6.080492e+01   1.266995e+00
  5.200000e-04   9.805982e+04   1.505196e+03   6.178958e+01   1.278200e+00
  5.300000e-04   9.719370e+04   1.456620e+03   6.276584e+01   1.289133e+00
  5.400000e-04   9.662160e+04   1.441466e+03   6.373492e+01   1.299782e+00
  5.500000e-04   9.581535e+04   1.389768e+03   6.469710e+01   1.310217e+00
  5.600000e-04   9.560413e+04   1.394877e+03   6.565420e+01   1.320596e+00
  5.700000e-04   9.480185e+04   1.377460e+03   6.660623e+01   1.330974e+00
  5.800000e-04   9.403648e+04   1.338978e+03   6.755042e+01   1.341235e+00
  5.900000e-04   9.355241e+04   1.356406e+03   6.848837e+01   1.351525e+00
  6.000000e-04   9.311262e+04   1.338604e+03   6.942169e+01   1.361827e+00
  6.100000e-04   9.252285e+04   1.318999e+03   7.034987e+01   1.371923e+00
  6.200000e-04   9.203404e+04   1.332160e+03   7.127265e+01   1.381832e+00
  6.300000e-04   9.151059e+04   1.305629e+03   7.219038e+01   1.391512e+00
  6.400000e-04   9.102716e+04   1.288547e+03   7.310307e+01   1.401016e+00
  6.500000e-04   9.073131e+04   1.267312e+03   7.401186e+01   1.410537e+00
  6.600000e-04   9.050913e+04   1.266871e+03   7.491806e+01   1.420026e+00
  6.700000e-04   9.015521e+04   1.253128e+03   7.582138e+01   1.429439e+00
  6.800000e-04   8.949337e+04   1.217453e+03   7.671963e+01   1.438642e+00
  6.900000e-04   8.902020e+04   1.224212e+03   7.761219e+01   1.447720e+00
  7.000000e-04   8.847001e+04   1.184498e+03   7.849964e+01   1.456745e+00
  7.100000e-04   8.791060e+04   1.189373e+03   7.938155e+01   1.465581e+00
  7.200000e-04   8.720838e+04   1.179718e+03   8.025714e+01   1.474388e+00
  7.300000e-04   8.666915e+04   1.178085e+03   8.112653e+01   1.483209e+00
  7.400000e-04   8.622690e+04   1.153315e+03   8.199101e+01   1.491934e+00
  7.500000e-04   8.592780e+04   1.128505e+03   8.285178e+01   1.500466e+00
