        t         wt_avg         wt_std       dwdt_avg       dwdt_std
  0.00000    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  0.00005    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  0.00010    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  0.00015    9.57385E-10    3.25299E-10    3.82954E-05    1.30120E-05
  0.00020    3.40001E-09    1.05751E-09    5.94098E-05    1.79869E-05
  0.00025    7.49980E-09    2.32132E-09    1.04582E-04    3.62201E-05
  0.00030    1.34794E-08    4.31678E-09    1.34603E-04    4.70701E-05
  0.00035    2.14548E-08    6.59573E-09    1.84411E-04    5.88459E-05
  0.00040    3.08937E-08    8.94799E-09    1.93146E-04    5.30353E-05
  0.00045    4.29090E-08    1.16164E-08    2.87465E-04    9.05913E-05
  0.00050    5.94266E-08    1.58639E-08    3.73239E-04    1.18805E-04
  0.00055    7.66399E-08    2.05043E-08    3.15295E-04    8.79691E-05
  0.00060    9.18476E-08    2.41935E-08    2.93012E-04    9.47419E-05
  0.00065    1.09142E-07    2.91396E-08    3.98750E-04    1.63735E-04
  0.00070    1.32047E-07    3.58815E-08    5.17472E-04    2.09034E-04
  0.00075    1.55851E-07    4.21077E-08    4.34676E-04    1.36852E-04
  0.00080    1.79686E-07    4.81426E-08    5.18724E-04    1.82401E-04
  0.00085    2.04884E-07    5.44648E-08    4.89192E-04    1.34858E-04
  0.00090    2.30705E-07    5.99015E-08    5.43658E-04    1.79817E-04
  0.00095    2.58536E-07    6.59345E-08    5.69582E-04    2.31570E-04
  0.00100    2.89494E-07    7.23204E-08    6.68725E-04    1.93607E-04
  0.00105    3.22308E-07    7.76945E-08    6.43841E-04    1.56402E-04
  0.00110    3.62674E-07    8.38192E-08    9.70804E-04    3.39539E-04
  0.00115    4.08549E-07    9.17769E-08    8.64211E-04    2.86732E-04
  0.00120    4.47599E-07    9.99103E-08    6.97767E-04    2.25235E-04
  0.00125    4.91196E-07    1.11518E-07    1.04612E-03    3.63445E-04
  0.00130    5.43199E-07    1.25976E-07    1.03399E-03    3.46136E-04
  0.00135    5.94798E-07    1.37968E-07    1.02997E-03    2.93100E-04
  0.00140    6.54490E-07    1.48850E-07    1.35773E-03    3.53344E-04
  0.00145    7.23428E-07    1.61202E-07    1.39978E-03    3.25922E-04
  0.00150    7.91962E-07    1.73638E-07    1.34157E-03    3.05556E-04
  0.00155    8.70464E-07    1.87556E-07    1.79853E-03    4.16872E-04
  0.00160    9.55900E-07    2.02546E-07    1.61890E-03    4.18278E-04
  0.00165    1.03759E-06    2.18212E-07    1.64886E-03    5.47798E-04
  0.00170    1.11006E-06    2.32474E-07    1.24981E-03    2.92922E-04
  0.00175    1.17572E-06    2.45635E-07    1.37661E-03    4.81956E-04
  0.00180    1.23813E-06    2.58801E-07    1.11965E-03    2.87435E-04
  0.00185    1.30232E-06    2.68832E-07    1.44806E-03    3.43173E-04
  0.00190    1.38146E-06    2.78333E-07    1.71764E-03    4.41911E-04
  0.00195    1.48313E-06    2.90043E-07    2.34889E-03    6.98733E-04
  0.00200    1.60190E-06    3.05460E-07    2.40199E-03    6.08833E-04
  0.00205    1.71746E-06    3.20790E-07    2.22038E-03    5.54163E-04
  0.00210    1.81944E-06    3.33760E-07    1.85888E-03    4.86917E-04
  0.00215    1.92509E-06    3.49137E-07    2.36712E-03    5.76346E-04
  0.00220    2.05164E-06    3.69001E-07    2.69504E-03    6.94059E-04
  0.00225    2.17371E-06    3.87150E-07    2.18769E-03    5.55276E-04
  0.00230    2.28024E-06    4.01167E-07    2.07332E-03    4.96560E-04
  0.00235    2.39546E-06    4.14661E-07    2.53545E-03    6.40520E-04
  0.00240    2.51983E-06    4.31678E-07    2.43967E-03    5.34348E-04
  0.00245    2.64287E-06    4.51476E-07    2.48172E-03    5.76133E-04
  0.00250    2.77401E-06    4.72975E-07    2.76376E-03    6.93793E-04
  0.00255    2.90933E-06    4.95717E-07    2.64919E-03    6.75348E-04
  0.00260    3.05488E-06    5.19365E-07    3.17263E-03    7.10331E-04
  0.00265    3.20282E-06    5.42050E-07    2.74507E-03    6.53282E-04
  0.00270    3.33435E-06    5.63452E-07    2.51636E-03    6.42739E-04
  0.00275    3.45514E-06    5.82723E-07    2.31521E-03    5.42747E-04
  0.00280    3.57473E-06    5.99382E-07    2.46818E-03    6.82993E-04
  0.00285    3.69260E-06    6.13987E-07    2.24655E-03    6.79835E-04
  0.00290    3.80555E-06    6.26146E-07    2.27180E-03    8.28177E-04
  0.00295    3.92729E-06    6.37456E-07    2.59748E-03    7.41506E-04
  0.00300    4.05305E-06    6.50027E-07    2.43321E-03    6.48710E-04
  0.00305    4.18003E-06    6.64912E-07    2.64600E-03    6.71052E-04
  0.00310    4.31285E-06    6.81458E-07    2.66669E-03    8.32691E-04
  0.00315    4.44524E-06    7.00772E-07    2.62902E-03    7.23231E-04
  0.00320    4.56479E-06    7.18364E-07    2.15282E-03    5.06165E-04
  0.00325    4.68233E-06    7.32955E-07    2.54883E-03    6.21083E-04
  0.00330    4.84017E-06    7.48697E-07    3.76453E-03    8.72420E-04
  0.00335    5.04786E-06    7.67530E-07    4.54311E-03    1.42303E-03
  0.00340    5.26110E-06    7.92455E-07    3.98671E-03    1.03331E-03
  0.00345    5.45876E-06    8.19686E-07    3.91974E-03    1.17091E-03
  0.00350    5.63164E-06    8.45817E-07    2.99534E-03    9.79005E-04
  0.00355    5.76561E-06    8.68739E-07    2.36340E-03    6.73583E-04
  0.00360    5.89867E-06    8.95022E-07    2.95893E-03    1.30072E-03
  0.00365    6.03243E-06    9.23347E-07    2.39174E-03    6.85939E-04
  0.00370    6.14604E-06    9.42563E-07    2.15245E-03    5.17504E-04
  0.00375    6.25535E-06    9.58160E-07    2.21986E-03    6.48458E-04
  0.00380    6.38990E-06    9.76193E-07    3.16231E-03    8.57190E-04
  0.00385    6.56090E-06    9.99363E-07    3.67751E-03    9.76890E-04
  0.00390    6.75286E-06    1.03293E-06    4.00113E-03    1.20099E-03
  0.00395    6.91932E-06    1.06475E-06    2.65720E-03    8.16484E-04
  0.00400    7.05888E-06    1.09161E-06    2.92527E-03    9.65853E-04
  0.00405    7.19634E-06    1.11860E-06    2.57306E-03    7.21208E-04
  0.00410    7.33772E-06    1.14038E-06    3.08219E-03    7.78301E-04
  0.00415    7.48720E-06    1.15674E-06    2.89692E-03    7.14982E-04
  0.00420    7.64858E-06    1.16987E-06    3.55849E-03    8.49409E-04
  0.00425    7.85383E-06    1.18609E-06    4.65151E-03    1.02582E-03
  0.00430    8.10379E-06    1.20823E-06    5.34684E-03    1.26537E-03
  0.00435    8.37574E-06    1.23904E-06    5.53112E-03    1.49753E-03
  0.00440    8.63163E-06    1.27441E-06    4.70431E-03    1.22803E-03
  0.00445    8.86842E-06    1.30937E-06    4.76733E-03    1.23582E-03
  0.00450    9.11715E-06    1.34134E-06    5.18194E-03    1.10874E-03
  0.00455    9.37386E-06    1.37141E-06    5.08658E-03    1.12321E-03
  0.00460    9.57408E-06    1.39462E-06    2.92204E-03    7.03235E-04
  0.00465    9.71868E-06    1.40689E-06    2.86182E-03    7.62159E-04
  0.00470    9.85644E-06    1.41621E-06    2.64896E-03    7.35739E-04
  0.00475    9.99865E-06    1.42549E-06    3.03924E-03    7.86313E-04
  0.00480    1.01650E-05    1.43613E-06    3.61284E-03    9.61667E-04
  0.00485    1.03752E-05    1.45204E-06    4.79868E-03    1.97882E-03
  0.00490    1.05711E-05    1.46888E-06    3.03529E-03    7.03602E-04
  0.00495    1.07262E-05    1.47818E-06    3.16726E-03    7.74439E-04
  0.00500    1.08829E-05    1.48616E-06    3.10246E-03    7.77761E-04
  0.00505    1.10810E-05    1.49892E-06    4.82363E-03    1.49214E-03
  0.00510    1.13513E-05    1.52235E-06    5.98494E-03    2.01295E-03
  0.00515    1.16009E-05    1.54924E-06    3.99894E-03    1.18475E-03
  0.00520    1.17772E-05    1.56829E-06    3.05556E-03    6.98255E-04
  0.00525    1.19298E-05    1.58260E-06    3.04560E-03    7.80765E-04
  0.00530    1.20845E-05    1.59655E-06    3.14580E-03    7.32006E-04
  0.00535    1.22601E-05    1.61396E-06    3.87656E-03    1.01738E-03
  0.00540    1.24666E-05    1.63661E-06    4.38493E-03    1.17578E-03
  0.00545    1.27028E-05    1.65983E-06    5.06048E-03    1.56177E-03
  0.00550    1.29292E-05    1.67934E-06    3.99502E-03    1.06203E-03
  0.00555    1.31261E-05    1.69773E-06    3.88430E-03    1.01077E-03
  0.00560    1.33140E-05    1.71658E-06    3.63135E-03    9.84784E-04
  0.00565    1.34868E-05    1.73372E-06    3.27873E-03    8.50587E-04
  0.00570    1.36610E-05    1.75097E-06    3.68921E-03    8.47306E-04
  0.00575    1.38563E-05    1.77163E-06    4.12554E-03    1.08245E-03
  0.00580    1.40822E-05    1.79728E-06    4.90929E-03    1.29304E-03
  0.00585    1.43867E-05    1.83559E-06    7.26976E-03    1.92284E-03
  0.00590    1.47489E-05    1.88781E-06    7.21728E-03    2.06177E-03
  0.00595    1.50886E-05    1.94183E-06    6.37054E-03    1.87521E-03
  0.00600    1.53860E-05    1.99287E-06    5.52538E-03    1.68178E-03
  0.00605    1.56385E-05    2.03537E-06    4.57748E-03    1.32521E-03
  0.00610    1.58644E-05    2.06828E-06    4.45744E-03    1.32497E-03
  0.00615    1.61016E-05    2.10135E-06    5.03029E-03    1.59829E-03
  0.00620    1.63667E-05    2.13991E-06    5.57186E-03    1.59218E-03
  0.00625    1.66617E-05    2.18212E-06    6.23171E-03    1.94404E-03
  0.00630    1.69682E-05    2.23267E-06    6.02466E-03    2.33330E-03
  0.00635    1.72595E-05    2.28896E-06    5.63036E-03    2.12881E-03
  0.00640    1.75046E-05    2.33632E-06    4.17264E-03    1.30330E-03
  0.00645    1.77091E-05    2.37359E-06    4.00596E-03    1.11283E-03
  0.00650    1.79372E-05    2.41388E-06    5.12014E-03    1.53236E-03
  0.00655    1.81451E-05    2.44595E-06    3.19399E-03    9.14493E-04
  0.00660    1.83036E-05    2.46314E-06    3.14811E-03    9.68772E-04
  0.00665    1.84773E-05    2.47744E-06    3.80068E-03    9.56804E-04
  0.00670    1.86904E-05    2.49167E-06    4.72208E-03    1.48969E-03
  0.00675    1.89347E-05    2.51019E-06    5.04977E-03    1.67027E-03
  0.00680    1.91621E-05    2.52979E-06    4.04386E-03    1.11313E-03
  0.00685    1.93400E-05    2.54677E-06    3.07408E-03    7.72679E-04
  0.00690    1.95173E-05    2.56504E-06    4.01894E-03    1.12986E-03
  0.00695    1.97304E-05    2.58439E-06    4.50580E-03    1.23856E-03
  0.00700    1.99383E-05    2.60378E-06    3.80952E-03    1.15542E-03
  0.00705    2.01167E-05    2.62230E-06    3.32711E-03    1.01006E-03
  0.00710    2.03016E-05    2.64283E-06    4.06575E-03    1.26943E-03
  0.00715    2.05254E-05    2.66937E-06    4.88810E-03    1.89464E-03
  0.00720    2.07662E-05    2.69955E-06    4.74512E-03    1.46124E-03
  0.00725    2.10395E-05    2.73613E-06    6.18603E-03    1.85053E-03
  0.00730    2.13414E-05    2.77939E-06    5.88728E-03    1.81604E-03
  0.00735    2.15710E-05    2.81246E-06    3.29979E-03    8.77025E-04
  0.00740    2.17625E-05    2.83313E-06    4.36067E-03    1.13661E-03
  0.00745    2.19794E-05    2.85114E-06    4.31404E-03    1.22757E-03
  0.00750    2.21815E-05    2.86771E-06    3.77046E-03    9.58260E-04
  0.00755    2.23556E-05    2.88251E-06    3.19264E-03    8.25491E-04
  0.00760    2.25328E-05    2.89780E-06    3.89515E-03    1.05417E-03
  0.00765    2.27592E-05    2.91768E-06    5.16045E-03    1.30367E-03
  0.00770    2.30185E-05    2.94038E-06    5.21220E-03    1.96263E-03
  0.00775    2.32782E-05    2.96285E-06    5.17706E-03    1.77132E-03
  0.00780    2.35132E-05    2.98386E-06    4.22168E-03    1.44295E-03
  0.00785    2.36880E-05    3.00131E-06    2.77105E-03    7.32694E-04
  0.00790    2.38139E-05    3.01373E-06    2.26587E-03    5.40690E-04
  0.00795    2.39486E-05    3.02753E-06    3.12187E-03    1.00567E-03
  0.00800    2.41198E-05    3.04559E-06    3.72380E-03    1.54593E-03
  0.00805    2.43202E-05    3.06726E-06    4.29350E-03    1.28276E-03
  0.00810    2.45579E-05    3.08912E-06    5.21536E-03    1.54890E-03
  0.00815    2.48575E-05    3.11239E-06    6.76728E-03    1.97290E-03
  0.00820    2.51982E-05    3.14504E-06    6.85924E-03    1.80120E-03
  0.00825    2.55966E-05    3.19239E-06    9.07776E-03    2.87265E-03
  0.00830    2.60324E-05    3.24442E-06    8.35309E-03    2.29487E-03
  0.00835    2.64473E-05    3.28981E-06    8.24478E-03    2.05555E-03
  0.00840    2.68790E-05    3.33704E-06    9.02374E-03    2.02461E-03
  0.00845    2.72976E-05    3.37557E-06    7.71814E-03    2.09772E-03
  0.00850    2.76029E-05    3.39854E-06    4.49374E-03    1.25614E-03
  0.00855    2.78632E-05    3.42052E-06    5.92146E-03    1.78582E-03
  0.00860    2.81274E-05    3.44001E-06    4.64637E-03    1.23425E-03
  0.00865    2.84087E-05    3.45946E-06    6.60495E-03    1.78443E-03
  0.00870    2.87467E-05    3.48636E-06    6.91478E-03    2.02381E-03
  0.00875    2.91136E-05    3.51257E-06    7.76172E-03    2.78712E-03
  0.00880    2.95009E-05    3.53611E-06    7.72886E-03    2.91165E-03
  0.00885    2.98832E-05    3.56167E-06    7.56369E-03    2.21670E-03
  0.00890    3.02616E-05    3.59079E-06    7.57213E-03    2.21377E-03
  0.00895    3.06374E-05    3.61753E-06    7.45921E-03    2.03609E-03
  0.00900    3.09511E-05    3.63999E-06    5.08774E-03    1.41389E-03
  0.00905    3.12676E-05    3.67005E-06    7.57269E-03    2.36121E-03
  0.00910    3.16951E-05    3.71029E-06    9.52715E-03    3.24657E-03
  0.00915    3.21548E-05    3.75039E-06    8.86370E-03    2.86379E-03
  0.00920    3.25491E-05    3.78589E-06    6.90571E-03    2.01069E-03
  0.00925    3.28721E-05    3.82377E-06    6.01609E-03    2.13857E-03
  0.00930    3.31442E-05    3.86224E-06    4.86806E-03    1.69265E-03
  0.00935    3.33779E-05    3.89019E-06    4.47887E-03    1.21982E-03
  0.00940    3.36399E-05    3.91282E-06    6.00037E-03    1.75669E-03
  0.00945    3.39058E-05    3.93677E-06    4.63549E-03    1.04122E-03
  0.00950    3.41382E-05    3.96309E-06    4.66364E-03    1.37064E-03
  0.00955    3.43826E-05    3.99522E-06    5.11180E-03    1.76837E-03
  0.00960    3.46450E-05    4.03121E-06    5.38173E-03    1.86897E-03
  0.00965    3.49274E-05    4.06836E-06    5.91335E-03    2.85220E-03
  0.00970    3.52400E-05    4.10772E-06    6.59134E-03    2.68345E-03
  0.00975    3.55778E-05    4.14445E-06    6.92097E-03    1.93393E-03
  0.00980    3.59502E-05    4.18899E-06    7.97441E-03    2.57967E-03
  0.00985    3.63251E-05    4.24076E-06    7.02233E-03    1.96316E-03
  0.00990    3.66613E-05    4.28792E-06    6.42842E-03    1.97594E-03
  0.00995    3.69893E-05    4.34112E-06    6.69022E-03    2.49752E-03
  0.01000    3.72989E-05    4.38831E-06    5.69229E-03    1.73820E-03
  0.01005    3.76197E-05    4.43576E-06    7.14256E-03    2.49801E-03
  0.01010    3.79444E-05    4.48834E-06    5.84437E-03    1.61148E-03
  0.01015    3.82182E-05    4.52861E-06    5.10768E-03    1.56532E-03
  0.01020    3.84861E-05    4.56837E-06    5.60910E-03    1.88878E-03
  0.01025    3.87956E-05    4.61516E-06    6.76758E-03    2.37602E-03
  0.01030    3.91140E-05    4.67235E-06    5.96873E-03    3.03211E-03
  0.01035    3.93889E-05    4.71935E-06    5.02828E-03    1.60929E-03
  0.01040    3.96888E-05    4.74983E-06    6.96854E-03    2.28879E-03
  0.01045    4.00343E-05    4.78276E-06    6.84942E-03    2.24384E-03
  0.01050    4.04286E-05    4.82494E-06    8.92474E-03    3.25386E-03
  0.01055    4.08837E-05    4.88212E-06    9.27916E-03    4.15451E-03
  0.01060    4.13251E-05    4.93816E-06    8.37444E-03    3.11761E-03
  0.01065    4.16996E-05    4.98151E-06    6.60654E-03    2.03459E-03
  0.01070    4.20027E-05    5.01901E-06    5.51843E-03    1.76600E-03
  0.01075    4.22930E-05    5.05359E-06    6.09421E-03    1.77818E-03
  0.01080    4.26337E-05    5.10015E-06    7.53446E-03    2.64035E-03
  0.01085    4.29705E-05    5.15105E-06    5.93814E-03    2.33404E-03
  0.01090    4.32814E-05    5.18432E-06    6.49427E-03    1.91016E-03
  0.01095    4.35853E-05    5.20806E-06    5.66395E-03    1.66702E-03
  0.01100    4.38720E-05    5.23575E-06    5.80361E-03    1.52560E-03
  0.01105    4.42099E-05    5.27211E-06    7.71406E-03    2.08514E-03
  0.01110    4.46299E-05    5.31958E-06    9.08345E-03    2.24968E-03
  0.01115    4.50421E-05    5.36333E-06    7.40565E-03    2.19919E-03
  0.01120    4.54716E-05    5.39875E-06    9.77277E-03    2.81297E-03
  0.01125    4.59522E-05    5.44360E-06    9.45402E-03    2.60042E-03
  0.01130    4.64437E-05    5.51738E-06    1.02033E-02    4.13219E-03
  0.01135    4.69901E-05    5.63201E-06    1.16544E-02    4.81233E-03
  0.01140    4.75060E-05    5.75303E-06    8.98196E-03    4.21143E-03
  0.01145    4.78349E-05    5.82242E-06    4.17178E-03    1.35352E-03
  0.01150    4.80902E-05    5.86501E-06    6.04025E-03    2.52095E-03
  0.01155    4.83769E-05    5.91222E-06    5.42940E-03    1.96883E-03
  0.01160    4.86742E-05    5.94927E-06    6.46263E-03    2.25475E-03
  0.01165    4.89283E-05    5.97967E-06    3.70114E-03    1.22477E-03
  0.01170    4.91778E-05    6.00513E-06    6.27726E-03    2.16787E-03
  0.01175    4.94768E-05    6.03211E-06    5.68438E-03    1.68510E-03
  0.01180    4.98463E-05    6.07060E-06    9.09581E-03    2.90387E-03
  0.01185    5.02491E-05    6.11287E-06    7.01732E-03    1.95926E-03
  0.01190    5.05868E-05    6.14563E-06    6.49094E-03    1.74256E-03
  0.01195    5.09508E-05    6.18291E-06    8.06683E-03    2.57961E-03
  0.01200    5.13028E-05    6.22087E-06    6.01329E-03    1.66751E-03
  0.01205    5.16357E-05    6.25888E-06    7.30476E-03    2.21387E-03
  0.01210    5.21280E-05    6.31645E-06    1.23862E-02    4.49628E-03
  0.01215    5.27059E-05    6.41200E-06    1.07308E-02    3.90864E-03
  0.01220    5.31803E-05    6.50660E-06    8.24290E-03    2.81445E-03
  0.01225    5.36080E-05    6.58433E-06    8.86706E-03    3.07150E-03
  0.01230    5.40994E-05    6.68316E-06    1.07890E-02    4.10248E-03
  0.01235    5.45868E-05    6.76768E-06    8.70605E-03    2.74610E-03
  0.01240    5.50429E-05    6.81977E-06    9.53743E-03    2.68486E-03
  0.01245    5.54975E-05    6.86536E-06    8.64567E-03    2.61035E-03
  0.01250    5.58972E-05    6.90558E-06    7.34342E-03    2.12567E-03
  0.01255    5.62439E-05    6.94555E-06    6.52414E-03    1.89600E-03
  0.01260    5.66246E-05    6.99691E-06    8.70553E-03    2.62384E-03
  0.01265    5.70643E-05    7.05941E-06    8.88223E-03    3.18566E-03
  0.01270    5.74973E-05    7.11827E-06    8.43690E-03    2.42410E-03
  0.01275    5.79075E-05    7.17066E-06    7.97128E-03    2.26221E-03
  0.01280    5.83808E-05    7.22689E-06    1.09602E-02    3.29668E-03
  0.01285    5.88924E-05    7.28838E-06    9.50392E-03    3.34347E-03
  0.01290    5.94368E-05    7.35583E-06    1.22739E-02    5.31825E-03
  0.01295    5.99445E-05    7.42078E-06    8.03278E-03    2.35540E-03
  0.01300    6.03432E-05    7.47072E-06    7.91449E-03    2.05822E-03
  0.01305    6.07737E-05    7.52641E-06    9.30438E-03    2.55475E-03
  0.01310    6.12167E-05    7.58761E-06    8.41792E-03    2.23522E-03
  0.01315    6.17015E-05    7.65787E-06    1.09721E-02    3.61876E-03
  0.01320    6.21569E-05    7.71851E-06    7.24589E-03    2.10791E-03
  0.01325    6.25728E-05    7.76235E-06    9.38810E-03    2.65557E-03
  0.01330    6.31221E-05    7.83572E-06    1.25837E-02    3.90769E-03
  0.01335    6.37583E-05    7.92769E-06    1.28653E-02    4.06786E-03
  0.01340    6.43649E-05    8.00985E-06    1.13994E-02    3.61823E-03
  0.01345    6.48594E-05    8.06865E-06    8.38175E-03    3.02150E-03
  0.01350    6.53401E-05    8.11579E-06    1.08427E-02    3.79341E-03
  0.01355    6.58745E-05    8.17420E-06    1.05347E-02    3.66346E-03
  0.01360    6.63606E-05    8.22398E-06    8.91176E-03    2.84636E-03
  0.01365    6.68783E-05    8.27793E-06    1.17950E-02    3.69269E-03
  0.01370    6.73752E-05    8.33272E-06    8.07942E-03    2.53093E-03
  0.01375    6.77344E-05    8.36449E-06    6.28841E-03    1.69197E-03
  0.01380    6.80492E-05    8.39214E-06    6.30614E-03    2.07262E-03
  0.01385    6.84563E-05    8.42867E-06    9.97567E-03    2.99632E-03
  0.01390    6.88678E-05    8.46387E-06    6.48458E-03    1.89744E-03
  0.01395    6.92382E-05    8.49818E-06    8.33252E-03    2.29776E-03
  0.01400    6.96870E-05    8.55789E-06    9.61832E-03    2.82376E-03
  0.01405    7.02010E-05    8.64878E-06    1.09419E-02    3.61350E-03
  0.01410    7.08341E-05    8.74779E-06    1.43811E-02    4.57254E-03
  0.01415    7.14807E-05    8.84071E-06    1.14863E-02    3.31582E-03
  0.01420    7.21296E-05    8.94496E-06    1.44665E-02    4.49622E-03
  0.01425    7.29201E-05    9.07143E-06    1.71530E-02    5.52253E-03
  0.01430    7.37620E-05    9.20745E-06    1.65248E-02    6.29952E-03
  0.01435    7.44403E-05    9.30918E-06    1.06068E-02    2.57908E-03
  0.01440    7.49555E-05    9.36667E-06    1.00027E-02    2.32774E-03
  0.01445    7.55019E-05    9.42127E-06    1.18536E-02    3.01306E-03
  0.01450    7.60951E-05    9.48202E-06    1.18732E-02    3.06100E-03
  0.01455    7.66544E-05    9.54635E-06    1.04996E-02    2.57372E-03
  0.01460    7.72650E-05    9.61660E-06    1.39247E-02    3.92205E-03
  0.01465    7.78812E-05    9.67409E-06    1.07226E-02    2.86369E-03
  0.01470    7.84759E-05    9.72174E-06    1.30636E-02    4.30369E-03
  0.01475    7.91878E-05    9.77817E-06    1.54154E-02    6.09625E-03
  0.01480    7.98650E-05    9.83550E-06    1.16699E-02    2.74093E-03
  0.01485    8.05107E-05    9.91461E-06    1.41603E-02    3.48548E-03
  0.01490    8.12544E-05    1.00290E-05    1.55870E-02    4.26524E-03
  0.01495    8.20621E-05    1.01350E-05    1.67221E-02    3.93742E-03
  0.01500    8.28768E-05    1.02384E-05    1.58632E-02    4.23766E-03
  0.01505    8.35786E-05    1.03378E-05    1.22086E-02    2.95687E-03
  0.01510    8.41674E-05    1.04056E-05    1.13464E-02    2.69905E-03
  0.01515    8.47498E-05    1.04656E-05    1.19465E-02    2.86899E-03
  0.01520    8.53745E-05    1.05351E-05    1.30439E-02    3.79540E-03
  0.01525    8.60616E-05    1.06028E-05    1.44398E-02    3.32271E-03
  0.01530    8.68012E-05    1.06644E-05    1.51430E-02    3.46168E-03
  0.01535    8.76116E-05    1.07380E-05    1.72745E-02    4.47388E-03
  0.01540    8.84964E-05    1.08269E-05    1.81163E-02    4.39360E-03
  0.01545    8.93839E-05    1.09350E-05    1.73847E-02    4.28131E-03
  0.01550    9.01591E-05    1.10446E-05    1.36240E-02    3.46883E-03
  0.01555    9.08798E-05    1.11343E-05    1.52032E-02    3.90061E-03
  0.01560    9.16481E-05    1.12068E-05    1.55298E-02    3.62054E-03
  0.01565    9.24357E-05    1.12812E-05    1.59739E-02    4.00701E-03
  0.01570    9.32865E-05    1.13520E-05    1.80557E-02    5.06829E-03
  0.01575    9.41872E-05    1.14091E-05    1.79731E-02    4.58224E-03
  0.01580    9.50241E-05    1.14756E-05    1.55028E-02    3.95413E-03
  0.01585    9.58269E-05    1.15679E-05    1.66096E-02    4.70722E-03
  0.01590    9.66456E-05    1.16625E-05    1.61377E-02    4.07882E-03
  0.01595    9.74465E-05    1.17272E-05    1.58999E-02    3.78252E-03
  0.01600    9.82199E-05    1.17814E-05    1.50337E-02    3.62561E-03
  0.01605    9.90154E-05    1.18440E-05    1.67866E-02    4.89265E-03
  0.01610    9.97798E-05    1.19134E-05    1.37909E-02    3.92631E-03
  0.01615    1.00418E-04    1.19784E-05    1.17386E-02    2.99593E-03
  0.01620    1.01014E-04    1.20275E-05    1.20908E-02    3.20762E-03
  0.01625    1.01747E-04    1.20768E-05    1.72457E-02    4.49622E-03
  0.01630    1.02737E-04    1.21272E-05    2.23593E-02    6.36315E-03
  0.01635    1.03749E-04    1.21750E-05    1.80982E-02    4.56382E-03
  0.01640    1.04519E-04    1.22190E-05    1.26981E-02    3.28237E-03
  0.01645    1.05204E-04    1.22490E-05    1.47242E-02    4.12296E-03
  0.01650    1.05851E-04    1.22767E-05    1.11555E-02    2.75973E-03
  0.01655    1.06399E-04    1.23105E-05    1.07573E-02    2.49101E-03
  0.01660    1.07020E-04    1.23491E-05    1.40938E-02    3.54539E-03
  0.01665    1.07629E-04    1.23888E-05    1.02623E-02    2.73130E-03
  0.01670    1.08159E-04    1.24280E-05    1.09334E-02    3.09091E-03
  0.01675    1.08709E-04    1.24767E-05    1.10787E-02    3.31013E-03
  0.01680    1.09203E-04    1.25187E-05    8.65213E-03    2.38977E-03
  0.01685    1.09613E-04    1.25450E-05    7.74824E-03    2.15032E-03
  0.01690    1.10025E-04    1.25696E-05    8.72603E-03    2.10869E-03
  0.01695    1.10493E-04    1.25941E-05    1.00017E-02    2.65249E-03
  0.01700    1.11031E-04    1.26245E-05    1.15310E-02    3.40017E-03
  0.01705    1.11515E-04    1.26547E-05    7.82339E-03    2.32388E-03
  0.01710    1.12007E-04    1.26860E-05    1.18481E-02    3.23146E-03
  0.01715    1.12540E-04    1.27260E-05    9.47745E-03    2.79371E-03
  0.01720    1.12978E-04    1.27658E-05    8.03469E-03    2.46054E-03
  0.01725    1.13473E-04    1.28143E-05    1.17914E-02    4.29963E-03
  0.01730    1.14152E-04    1.28833E-05    1.53722E-02    6.42731E-03
  0.01735    1.14813E-04    1.29513E-05    1.10570E-02    3.69448E-03
  0.01740    1.15386E-04    1.30094E-05    1.18475E-02    3.66069E-03
  0.01745    1.16006E-04    1.30641E-05    1.29433E-02    3.49926E-03
  0.01750    1.16621E-04    1.31097E-05    1.16583E-02    3.16855E-03
  0.01755    1.17201E-04    1.31564E-05    1.15598E-02    3.22750E-03
  0.01760    1.17852E-04    1.32007E-05    1.44830E-02    4.02140E-03
  0.01765    1.18691E-04    1.32350E-05    1.90615E-02    6.64014E-03
  0.01770    1.19551E-04    1.32715E-05    1.53472E-02    4.62320E-03
  0.01775    1.20339E-04    1.33019E-05    1.61761E-02    5.00878E-03
  0.01780    1.21187E-04    1.33229E-05    1.77338E-02    6.14014E-03
  0.01785    1.22092E-04    1.33484E-05    1.84656E-02    6.21923E-03
  0.01790    1.22975E-04    1.33767E-05    1.68578E-02    4.14690E-03
  0.01795    1.23824E-04    1.33999E-05    1.70988E-02    4.48597E-03
  0.01800    1.24668E-04    1.34176E-05    1.66719E-02    3.86539E-03
  0.01805    1.25568E-04    1.34313E-05    1.93383E-02    4.79516E-03
  0.01810    1.26642E-04    1.34614E-05    2.36255E-02    6.27245E-03
  0.01815    1.27689E-04    1.35087E-05    1.82346E-02    4.89014E-03
  0.01820    1.28573E-04    1.35471E-05    1.71501E-02    3.96808E-03
  0.01825    1.29411E-04    1.35754E-05    1.63513E-02    4.49530E-03
  0.01830    1.30197E-04    1.35999E-05    1.51020E-02    3.86160E-03
